time,channel,data
2023-10-06T11:32:12.474782,17,146
2023-10-06T11:34:48.318972,17,146
2023-10-06T11:35:40.262684,17,146
2023-10-06T11:36:32.215446,17,146
2023-10-06T11:49:45.413095,17,146
2023-10-06T11:53:10.542790,17,146
2023-10-06T11:54:01.925320,17,146
2023-10-06T11:55:44.702383,17,146
2023-10-06T11:57:27.908374,17,146
2023-10-06T11:58:19.836238,17,146
2023-10-06T11:59:11.770028,17,146
2023-10-06T12:00:03.691490,17,146
2023-10-06T12:01:47.539349,17,146
2023-10-06T12:05:18.607572,17,147
2023-10-06T12:06:11.596067,17,147
2023-10-06T12:07:04.602027,17,147
2023-10-06T12:09:04.692545,17,147
2023-10-06T12:09:55.718265,17,147
2023-10-06T12:10:46.735753,17,147
2023-10-06T12:13:20.187709,17,147
2023-10-06T12:16:44.871282,17,147
2023-10-06T12:17:36.278182,17,147
2023-10-06T12:20:10.592434,17,147
2023-10-06T12:21:53.623724,17,147
2023-10-06T12:25:21.350501,17,147
2023-10-06T12:26:13.275404,17,147
2023-10-06T12:27:05.464175,17,147
2023-10-06T12:28:51.384175,17,147
2023-10-06T12:29:44.351255,17,147
2023-10-06T12:36:02.799355,17,147
2023-10-06T12:37:45.058914,17,147
2023-10-06T12:39:27.320579,17,147
2023-10-06T12:40:18.468238,17,147
2023-10-06T12:41:09.671766,17,148
2023-10-06T12:42:52.449339,17,147
2023-10-06T12:44:35.228648,17,148
2023-10-06T12:47:10.033142,17,148
2023-10-06T12:48:01.939976,17,148
2023-10-06T12:50:37.699465,17,148
2023-10-06T12:51:29.606387,17,148
2023-10-06T12:52:22.284130,17,148
2023-10-06T12:54:08.195158,17,148
2023-10-06T12:55:01.158575,17,148
2023-10-06T12:56:47.072053,17,149
2023-10-06T12:59:38.080773,17,149
2023-10-06T13:01:20.245842,17,149
2023-10-06T13:02:11.385068,17,149
2023-10-06T13:03:02.506918,17,149
2023-10-06T13:03:53.619595,17,149
2023-10-06T13:06:27.226494,17,149
2023-10-06T13:09:01.399896,17,149
2023-10-06T13:09:52.795279,17,149
2023-10-06T13:10:44.195134,17,149
2023-10-06T13:12:27.772502,17,149
2023-10-06T13:14:11.609657,17,149
2023-10-06T13:15:55.456459,17,149
2023-10-06T13:17:40.608126,17,149
2023-10-06T13:18:33.568468,17,149
2023-10-06T13:19:26.504480,17,149
2023-10-06T13:21:12.392146,17,149
2023-10-06T13:24:03.429463,17,150
2023-10-06T13:24:54.422042,17,150
2023-10-06T13:25:45.529462,17,150
2023-10-06T13:26:36.689564,17,149
2023-10-06T13:27:27.846362,17,150
2023-10-06T13:30:01.303366,17,150
2023-10-06T13:30:52.520484,17,150
2023-10-06T13:31:43.938530,17,150
2023-10-06T13:33:26.783685,17,150
2023-10-06T13:34:18.211526,17,150
2023-10-06T13:36:01.192897,17,150
2023-10-06T13:37:45.054728,17,150
2023-10-06T13:39:28.899589,17,150
2023-10-06T13:41:13.015146,17,150
2023-10-06T13:42:58.957075,17,151
2023-10-06T13:44:44.849365,17,151
2023-10-06T13:46:30.735159,17,151
2023-10-06T13:50:09.830427,17,151
2023-10-06T13:51:01.006148,17,151
2023-10-06T13:51:52.182577,17,151
2023-10-06T13:57:51.087260,17,151
2023-10-06T13:58:42.473735,17,151
2023-10-06T13:59:33.857867,17,151
2023-10-06T14:01:17.153364,17,151
2023-10-06T14:02:09.086215,17,151
2023-10-06T14:03:01.006282,17,151
2023-10-06T14:04:44.875747,17,151
2023-10-06T14:10:54.146547,17,151
2023-10-06T14:11:47.661501,17,151
2023-10-06T14:13:45.282572,17,152
2023-10-06T14:14:36.361564,17,151
2023-10-06T14:15:27.544747,17,152
2023-10-06T14:17:09.887125,17,152
2023-10-06T14:19:43.421520,17,152
2023-10-06T14:20:34.793883,17,152
2023-10-06T14:21:26.229500,17,152
2023-10-06T14:22:17.638786,17,152
2023-10-06T14:23:09.053664,17,152
2023-10-06T14:24:51.880801,17,152
2023-10-06T14:25:43.434069,17,152
2023-10-06T14:29:11.195097,17,152
2023-10-06T14:30:03.127661,17,152
2023-10-06T14:32:41.282855,17,152
2023-10-06T14:34:27.301357,17,152
2023-10-06T14:35:20.325212,17,152
2023-10-06T14:36:13.854425,17,152
2023-10-06T14:39:02.569470,17,152
2023-10-06T14:39:53.702342,17,152
2023-10-06T14:40:44.878865,17,152
2023-10-06T14:41:36.051400,17,152
2023-10-06T14:43:18.402477,17,152
2023-10-06T14:45:52.238113,17,152
2023-10-06T14:47:35.104905,17,152
2023-10-06T14:48:26.535019,17,152
2023-10-06T14:49:17.973279,17,152
2023-10-06T14:51:01.465296,17,152
2023-10-06T14:52:45.349102,17,152
2023-10-06T14:54:29.226780,17,152
2023-10-06T14:56:14.243491,17,152
2023-10-06T14:57:07.269524,17,152
2023-10-06T14:58:53.352480,17,152
2023-10-06T14:59:46.399044,17,152
